customer_id,age,annual_income,region,preferred_channel,days_since_last_purchase,purchase_frequency,avg_order_value,total_orders,return_rate,loyalty_years,spending_score,email_open_rate,support_tickets,promo_usage_rate,cluster,segment_name
CUST_00717,,39467.18938419047,South,mobile,26.095942086796533,10.0,62.40567744236432,23.0,0.20399063294262,2.737432628868273,84.0,0.1533975263485709,0.0,0.1449292569584828,0,Budget Shoppers
CUST_00718,33.0,67030.46856567803,North,online,26.303290795741702,10.0,177.09727939789028,21.0,0.0536320539480758,6.127822455985644,23.0,0.3898046157211243,1.0,0.0593903597520602,0,Budget Shoppers
CUST_00719,74.0,70102.09125460927,South,online,113.9688261330826,14.0,263.7699279378643,34.0,0.0541146465439912,10.19731601106443,44.0,0.2530791330391183,0.0,0.0452160372016682,0,Budget Shoppers
CUST_00720,56.0,50079.29347759306,North,mobile,13.54358238195731,6.0,100.9846180324736,24.0,0.1209155242170674,1.0516722145803516,32.0,,1.0,0.2987513842486973,0,Budget Shoppers
CUST_00721,62.0,45241.38520991564,North,mobile,22.856554168681825,12.0,238.1806953240965,18.0,0.1135960699585232,2.921231434011041,86.0,0.1769589654403324,1.0,0.180383007773597,0,Budget Shoppers
CUST_00722,70.0,39734.38584118181,Central,mobile,58.44268706483227,7.0,8.0,40.0,0.053391708991988,6.52685772333066,87.0,0.0894928552189033,0.0,0.5487713072597196,0,Budget Shoppers
CUST_00723,59.0,66409.60866118822,North,online,49.79080047418402,10.0,78.99419534431608,32.0,0.1316480761181445,3.892379996038832,84.0,0.5955568543821559,0.0,0.061891379652665,0,Budget Shoppers
CUST_00724,56.0,40312.5043799038,East,store,10.814055719989655,9.0,18.61139046397936,29.0,0.1314782870956345,11.908772190527758,37.0,0.2076939922739208,2.0,0.1504880282298256,0,Budget Shoppers
CUST_00725,31.0,107304.96051845608,East,online,5.733116879604083,12.0,113.61894406412353,36.0,0.1276199685135258,5.425594873132209,46.0,0.7609601994312049,0.0,0.5992622781908887,0,Budget Shoppers
CUST_00726,48.0,48973.80840863807,East,online,42.22134538559272,5.0,329.96063047004264,30.0,0.1428911689848219,10.936284278619096,39.0,0.4631721435485207,1.0,0.3799492374128247,0,Budget Shoppers
CUST_00727,22.0,12000.0,Central,online,10.427996934737536,6.0,8.0,31.0,0.1420099503930364,11.290653553781375,34.0,0.1316796875597529,1.0,0.2550858514839597,0,Budget Shoppers
CUST_00728,52.0,57336.22333415903,South,online,89.59120363544943,14.0,143.42723970355308,28.0,0.1336266024761056,3.113191999526052,81.0,0.3875498810425373,3.0,0.2249447775099772,0,Budget Shoppers
CUST_00729,40.0,56393.26344398635,West,online,4.8439202502410135,6.0,204.34699382735653,38.0,0.1204950673247191,3.9180096434945697,79.0,0.0992992595700944,3.0,0.3339959423664659,0,Budget Shoppers
CUST_00730,46.0,82457.80848553215,North,mobile,13.411576439025648,6.0,177.37974523475177,25.0,0.0335125823462124,3.8896420196896617,85.0,0.429989308251951,0.0,0.1584853040312818,0,Budget Shoppers
CUST_00731,60.0,64338.777208009495,West,store,1.9720834454440936,8.0,8.0,30.0,0.0904741443837052,5.235744032993782,1.0,0.4278824677299249,1.0,0.3753017860569987,0,Budget Shoppers
CUST_00732,28.0,39655.625964324354,South,store,42.52680733487019,7.0,24.8325433522934,34.0,0.2452742175320474,0.757807958424793,38.0,0.0293262348059932,1.0,0.2631646072679299,0,Budget Shoppers
CUST_00733,35.0,51699.37878307092,South,online,77.65869746753387,8.0,12.890387054246164,14.0,0.0827614010117286,9.688247329346302,98.0,0.3580520609838953,0.0,0.3674506754141133,0,Budget Shoppers
CUST_00734,64.0,65203.234976321735,Central,mobile,35.358986796278806,5.0,11.612604798879389,24.0,0.112935686980145,1.5702519173892746,29.0,0.4181892590461195,1.0,0.7350959480125344,0,Budget Shoppers
CUST_00735,29.0,12000.0,East,online,97.18258153667746,8.0,170.30201830602567,29.0,0.1530166020463754,10.72398091354532,66.0,0.3075861359469158,3.0,0.2565347455791881,0,Budget Shoppers
CUST_00736,26.0,87449.67815658991,East,online,4.814039270301903,10.0,71.8924658396045,18.0,0.1838541222180661,6.9189814612326295,20.0,0.372393446775261,3.0,0.2231037690407223,0,Budget Shoppers
CUST_00737,27.0,39714.26251229737,South,online,3.21382547622634,18.0,167.74355127805495,27.0,0.0661457982114683,5.777851744866949,42.0,0.4320722030065119,0.0,0.2460218558433217,-1,Noise / Outliers
CUST_00738,61.0,89174.96406084757,Central,online,63.79484712912183,6.0,58.17024795946032,19.0,0.1376546860912421,7.929461817446862,57.0,0.485939533808395,2.0,0.327453026099635,0,Budget Shoppers
CUST_00739,34.0,66634.23310478494,Central,online,67.70935894573704,6.0,16.18316982250456,24.0,0.1243029102286354,11.197208768145988,77.0,0.125809633685665,0.0,0.3485053312892289,0,Budget Shoppers
CUST_00740,55.0,71851.07100066743,North,online,62.233166786806215,10.0,164.76884999000578,27.0,0.1020618869842297,3.560003972585672,8.0,0.5060330995630254,2.0,0.3306765981177468,0,Budget Shoppers
CUST_00741,24.0,83287.315592028,East,mobile,56.149652016723465,7.0,127.87481778014796,25.0,0.1444145435277384,3.242229429197937,87.0,0.2075926792791444,1.0,0.2244240100117071,0,Budget Shoppers
CUST_00742,63.0,,South,store,15.742124892203192,8.0,15.5848441078897,26.0,0.2851009285912936,4.438536667289421,59.0,0.2502954191032835,1.0,0.3565082047362734,0,Budget Shoppers
CUST_00743,30.0,72803.49675898392,West,online,8.582451579362237,13.0,335.6376868233696,20.0,0.0512218877101265,5.841703910654437,11.0,0.2707980167458743,0.0,0.4765626955502852,0,Budget Shoppers
CUST_00744,57.0,54382.83830984961,East,store,92.48116229804508,11.0,,16.0,0.2294523052294353,0.908455102168769,87.0,0.3055654523429307,1.0,0.192244524043205,0,Budget Shoppers
CUST_00745,59.0,66187.7109923861,North,mobile,12.835394027493743,8.0,138.24573389140875,27.0,0.0381932903561807,8.159846481565335,36.0,0.3060420246261937,0.0,0.1783092635754435,0,Budget Shoppers
CUST_00746,26.0,45075.048070621655,Central,mobile,17.786134659391465,3.0,8.0,23.0,0.0248631071229278,6.25073378005662,28.0,0.7592756504736219,0.0,0.2962066555271206,0,Budget Shoppers
CUST_00747,67.0,50444.95580906472,South,mobile,42.08763120644049,3.0,76.08460892086094,28.0,0.2479285531473166,6.47901477825854,81.0,0.1635130155781872,0.0,0.3900591873055575,0,Budget Shoppers
CUST_00748,44.0,101223.291055316,East,online,12.152993621054724,9.0,433.4725869232274,26.0,0.2659571785074199,2.995755744022836,72.0,0.2536928250967162,0.0,0.1727919808043172,0,Budget Shoppers
CUST_00749,19.0,40219.74112889072,West,store,59.84922869755229,9.0,282.88365258168085,31.0,0.3908397349764719,10.087197305089433,1.0,0.2537692761166316,1.0,0.4533216202640235,-1,Noise / Outliers
CUST_00750,22.0,61394.97678599817,North,mobile,2.5412773133814883,5.0,32.52471321789467,20.0,0.0932171828050955,4.776707957219061,93.0,0.314555939492032,3.0,0.0880399996442758,0,Budget Shoppers
CUST_00751,46.0,60496.31880774048,North,store,54.82033955403067,12.0,274.6955210618521,25.0,0.1253353657804923,7.827153619449873,52.0,0.0940751648371738,2.0,0.2587580790203466,0,Budget Shoppers
CUST_00752,54.0,51163.40162082242,East,mobile,32.2325423767388,11.0,45.08710250117368,31.0,0.1682207797995586,2.880731968036204,3.0,0.1785355611219853,1.0,0.4814009148929841,0,Budget Shoppers
CUST_00753,55.0,69316.82060454963,West,store,29.783473330954585,5.0,248.5766753362304,30.0,0.0622613552223566,9.795508851118148,13.0,0.0809580612045939,3.0,0.4808862512244655,0,Budget Shoppers
CUST_00754,36.0,70973.88604031043,North,mobile,21.46148073238526,8.0,169.84164460398358,41.0,0.0962041895632329,3.596593847674741,97.0,0.3621134279983095,1.0,0.2193409852212983,0,Budget Shoppers
CUST_00755,25.0,37631.97797075326,South,online,11.354319347385095,9.0,56.41294916280108,29.0,0.1462826111115943,11.0602427547457,23.0,0.3618449579332444,4.0,0.2173282128973811,0,Budget Shoppers
CUST_00756,65.0,60229.84765402413,North,online,21.83132896159088,9.0,314.1803799571713,30.0,0.3090377963279741,5.457511232607306,87.0,0.1996296051141416,2.0,0.2672687670132159,0,Budget Shoppers
CUST_00757,62.0,34187.91854700814,West,online,20.926109474666845,8.0,86.33700985378931,25.0,0.2286945420716522,1.7418010004582083,34.0,0.1806801150110337,1.0,0.6053627228927926,0,Budget Shoppers
CUST_00758,18.0,75348.06960298063,Central,online,30.676775530821967,10.0,49.69602898273548,27.0,0.1165840749677185,7.334331187561908,26.0,0.1856679039499154,0.0,0.2937207545795767,0,Budget Shoppers
CUST_00759,39.0,61882.72082797776,Central,online,11.574253915132315,7.0,42.64882086371693,34.0,0.1030359314246865,6.679608870866481,5.0,0.3541288639136919,1.0,0.2152821127933583,0,Budget Shoppers
CUST_00760,69.0,59811.25750777592,East,store,2.8270032116830994,14.0,363.7376945934769,28.0,0.1985778945511202,5.057212219468778,8.0,0.4878259244711156,2.0,0.0858562113779892,-1,Noise / Outliers
CUST_00761,34.0,72498.68967519287,West,mobile,5.48654510145755,9.0,184.758759507216,22.0,0.2396563050861263,9.83653188054937,81.0,0.4040507898331261,1.0,0.3241406002120622,0,Budget Shoppers
CUST_00762,24.0,51938.77360969518,North,store,42.04321314673243,7.0,55.98160002663788,19.0,0.2582245478885233,5.055464335153537,25.0,0.4163404528226322,1.0,0.4637121636794951,0,Budget Shoppers
CUST_00763,42.0,78108.4831028005,North,store,1.0,18.0,38.12321518483624,25.0,0.0569115396779148,1.634670074678826,87.0,0.3463275912409004,1.0,0.7938610398065018,-1,Noise / Outliers
CUST_00764,62.0,37134.21279936501,Central,mobile,67.93581973854975,7.0,30.91027164444638,32.0,0.0831011838302175,0.3429966779975544,55.0,0.5175158160564212,0.0,0.050259380891759,0,Budget Shoppers
CUST_00765,21.0,89061.2834156796,Central,store,41.491431679973054,9.0,36.44754666203144,38.0,0.1394271867677879,10.705952436267062,28.0,0.2882908256905547,0.0,0.2680093306732417,0,Budget Shoppers
CUST_00766,53.0,45879.95398379322,South,mobile,51.14868499244891,12.0,,24.0,0.0694538008482259,5.600438958841835,98.0,0.191108872587971,1.0,0.1071095070047786,0,Budget Shoppers
CUST_00767,23.0,20684.06051069707,Central,store,63.27279115683939,13.0,,30.0,0.0802527054882203,6.755542275355338,8.0,0.3357641009783436,1.0,0.0784230896640715,0,Budget Shoppers
CUST_00768,48.0,50772.2320138199,South,online,4.582136109134549,7.0,8.0,38.0,0.211467364668651,1.3768923331331742,19.0,0.3242322470346127,1.0,0.14211153184403,0,Budget Shoppers
CUST_00769,36.0,48276.6996604074,North,online,60.49782074669491,9.0,8.0,35.0,0.1389253010517159,5.872948504724199,13.0,0.1818391649932858,2.0,0.6046528869179189,0,Budget Shoppers
CUST_00770,61.0,50606.3723046992,South,online,24.58664001562264,5.0,125.1282139671539,34.0,0.1803513454660502,6.400378719474693,26.0,0.3732240803457577,5.0,0.047316416652421,0,Budget Shoppers
CUST_00771,71.0,63096.256340647626,South,mobile,75.8586036733729,8.0,12.043329448935522,26.0,0.1406291835206062,5.583033398240779,39.0,0.5445296916781287,5.0,0.0943770506133244,0,Budget Shoppers
CUST_00772,56.0,82152.531939542,East,mobile,76.18505083819161,14.0,242.53884443634016,25.0,0.3795801453294452,11.449437107084114,51.0,0.2199908334754591,2.0,0.3018113203266542,0,Budget Shoppers
CUST_00773,44.0,53782.46989426299,Central,online,1.0,16.0,14.672453217507906,27.0,0.1975517167429696,6.8566211913101975,6.0,0.2773108341484914,1.0,0.1301802802890934,0,Budget Shoppers
CUST_00774,27.0,42784.41346398418,South,online,16.89337396353145,8.0,101.70522196764075,25.0,0.036660777626026,11.692647031543483,13.0,0.2946723353886468,2.0,0.1007141072105038,0,Budget Shoppers
CUST_00775,43.0,33215.97012975646,North,store,26.158637851547955,11.0,146.31252575719998,29.0,0.0720513950106226,1.839998577852952,52.0,0.3559699012303605,4.0,0.1458015825788665,0,Budget Shoppers
CUST_00776,36.0,47699.97859120103,West,mobile,39.701292765511965,12.0,33.834920677530185,37.0,0.0647263032157212,10.970272708866894,87.0,0.0470754157198152,3.0,0.6180005575292993,0,Budget Shoppers
CUST_00777,56.0,,South,online,11.799662012859669,15.0,284.91030511123245,32.0,0.1282318250032385,6.635056350459387,36.0,0.0498012909328416,2.0,0.4242538362196194,0,Budget Shoppers
CUST_00778,20.0,42047.07194264005,Central,mobile,10.168987750251723,6.0,85.35762944460132,20.0,0.3117788891051092,3.5536375580389845,17.0,0.1696942956987033,2.0,0.2953373066852433,0,Budget Shoppers
CUST_00779,62.0,85369.1857089681,East,mobile,16.80277795036044,5.0,49.24430960066798,29.0,0.0967262259286924,8.948898181697892,65.0,0.2140842620323597,2.0,0.4588813654327386,0,Budget Shoppers
CUST_00780,30.0,39886.09749927469,North,store,24.325921499351605,6.0,300.8115948271433,31.0,0.1551379043993448,6.675145901642841,43.0,0.483825590085669,3.0,0.2830244173981444,0,Budget Shoppers
CUST_00781,67.0,71831.74893760671,East,online,105.66233150246732,12.0,254.0625331000386,26.0,0.1811293854616157,6.908116878076999,13.0,0.4395260731131918,0.0,0.1656900430368073,0,Budget Shoppers
CUST_00782,45.0,31017.394024213223,West,online,50.257915806665466,11.0,160.7567466288597,21.0,0.042214936843294,2.063268721820427,92.0,0.4026248956445085,1.0,0.5621016079327348,0,Budget Shoppers
CUST_00783,37.0,96964.1097848322,South,online,19.63250420450592,10.0,44.61210623569257,30.0,0.2069692953081082,8.15928426059287,63.0,0.2873938426964366,0.0,0.2174493793860633,0,Budget Shoppers
CUST_00784,45.0,98427.3481274236,South,online,1.9564952984131752,12.0,64.30250329928562,24.0,0.1096253235988819,3.529676104434709,55.0,0.3609964783361217,3.0,0.1697179615996553,0,Budget Shoppers
CUST_00785,25.0,71002.47424431727,Central,store,6.4592060999006575,10.0,152.14201996080303,26.0,0.2597616694262308,4.269168590101556,78.0,0.3262585599478467,0.0,0.3135128852621629,0,Budget Shoppers
CUST_00786,58.0,101807.55723615747,South,online,21.30334905622269,10.0,26.63909181524463,23.0,0.0280479716124563,10.878916791997964,14.0,0.1259923550081702,1.0,0.3080059202874339,0,Budget Shoppers
CUST_00787,56.0,65827.44544840857,North,store,58.83755577310421,6.0,88.84454685343228,26.0,0.0272497237011585,2.1539782094017714,71.0,0.1708075791463204,2.0,0.4351981728375906,0,Budget Shoppers
CUST_00788,18.0,74907.37651129023,West,online,16.77053918417088,7.0,173.98566517213476,32.0,0.1167107924738234,10.639742103814848,41.0,0.3766247263171934,1.0,0.1511904088852661,0,Budget Shoppers
CUST_00789,,85762.54528809377,East,store,27.064308870961256,11.0,139.3737149329857,24.0,0.0485042407594007,6.005016690730929,43.0,0.4243220539923077,0.0,0.1845660997026842,0,Budget Shoppers
CUST_00790,30.0,61953.805968165885,West,online,77.83366750223335,9.0,165.45447327737585,32.0,0.0541840833961854,2.142122451444536,63.0,0.3780710256037133,2.0,0.4453067678761612,0,Budget Shoppers
CUST_00791,45.0,23847.69584512865,South,store,85.78645978459734,9.0,289.23393986403045,28.0,0.1079445358146025,9.739186326449332,82.0,0.231856157430479,2.0,0.1584787477418666,0,Budget Shoppers
CUST_00792,74.0,75357.19381515676,East,store,8.507075691569725,11.0,448.6322878780694,28.0,0.0838257338908908,7.829960298879221,41.0,0.2395127152919852,1.0,0.2190674293429963,0,Budget Shoppers
CUST_00793,66.0,47619.088922463794,Central,store,1.5600806795443631,9.0,79.7156250846242,18.0,0.0926760072633646,4.161846902824573,9.0,0.3622415218388982,1.0,0.1312405745407416,0,Budget Shoppers
CUST_00794,42.0,49254.34393897988,West,online,12.755200499648868,9.0,8.04129184927632,30.0,0.1232506649613132,3.6087128779646056,20.0,0.3397444581839121,2.0,0.3482694937712541,0,Budget Shoppers
CUST_00795,73.0,64553.68816253118,East,online,41.65271280583351,11.0,233.7244133016457,32.0,0.2203923555950774,5.051317483900014,21.0,0.6308727112585246,2.0,0.2768226753673762,0,Budget Shoppers
CUST_00796,50.0,70458.17935378215,East,mobile,105.63795978228131,5.0,16.31819790584263,28.0,0.3153679412844216,1.6345615604393533,100.0,0.4329211541326799,1.0,0.2178721365253356,-1,Noise / Outliers
CUST_00797,55.0,61302.9619481368,East,online,2.805625011660527,11.0,32.20740615685281,36.0,0.2007479754112194,9.710993835487296,25.0,0.26881446170236,1.0,0.48327492922101,0,Budget Shoppers
CUST_00798,70.0,71986.0497954608,North,online,1.011407107121952,10.0,137.65871482745973,33.0,0.294926361992771,3.343876592722268,66.0,0.3021255104746425,4.0,0.1554330983771901,0,Budget Shoppers
CUST_00799,23.0,42449.14305067568,West,online,75.44022399548783,8.0,178.0192971360269,29.0,0.1123895302871477,9.922407917660196,30.0,0.2549704288306078,1.0,0.3197597080033421,0,Budget Shoppers
CUST_00800,61.0,57060.516516087766,East,mobile,48.26159878348808,7.0,154.21738916087833,28.0,0.0459274734766946,8.775641552496326,72.0,0.2037187155687943,0.0,0.3434167486347547,0,Budget Shoppers
CUST_00801,62.0,76679.87990991915,West,mobile,170.09576911796586,11.0,75.02684842840979,27.0,0.1322472349224019,11.302027236629598,25.0,0.2015146389598798,0.0,0.3401913892136174,0,Budget Shoppers
CUST_00802,49.0,97001.40588160776,East,online,17.692313137600284,10.0,325.24103989616066,29.0,0.2028285360834293,1.1896964918336708,94.0,0.1749574809816252,0.0,0.2801636927020991,0,Budget Shoppers
CUST_00803,62.0,104781.5829574106,Central,online,18.827951319911996,6.0,232.04483270446588,34.0,0.1956932560751416,4.190182693433611,30.0,0.4629023196335807,0.0,0.162110542872524,0,Budget Shoppers
CUST_00804,64.0,67525.4870200101,Central,online,6.619158371969189,15.0,141.66098607878106,37.0,0.0522367943612503,7.48660978225042,77.0,0.1111244125423144,1.0,0.5015459250650572,0,Budget Shoppers
CUST_00805,38.0,,Central,mobile,4.309386444617318,8.0,75.62635650855964,34.0,0.0700746214172697,10.302920195257247,31.0,0.3446373069555628,0.0,0.4370653017625819,0,Budget Shoppers
CUST_00806,33.0,101594.7416259342,South,online,30.25585013315004,7.0,81.02853448630968,27.0,0.076088390362014,1.8675503104910731,96.0,0.2958890317970106,0.0,0.7702568177977537,0,Budget Shoppers
CUST_00807,71.0,43241.60719186312,East,online,15.855172596168606,9.0,25.160754765000767,24.0,0.0713816056009755,10.336781978671723,36.0,0.3301390077854323,2.0,0.0957427083128325,0,Budget Shoppers
CUST_00808,38.0,71853.39675967683,South,store,2.9303971643278364,7.0,196.66240211658783,24.0,0.0809663662594055,0.8037047252956482,41.0,,2.0,0.0887754064631971,0,Budget Shoppers
CUST_00809,28.0,74903.5448886952,West,store,76.30885632366937,12.0,261.2534926738393,23.0,0.1612013734089843,5.692282263629085,61.0,0.4278986073876131,4.0,0.1293606533898561,0,Budget Shoppers
CUST_00810,54.0,89852.95159368838,South,store,7.738193541745693,10.0,228.29210418386697,36.0,0.1993736212297307,1.013330840920525,29.0,0.3933040399975937,3.0,0.1642989666106443,0,Budget Shoppers
CUST_00811,,32982.889628203106,West,store,48.32267025085305,6.0,102.97032168499446,26.0,0.2203666328022566,1.7984426588757496,34.0,0.1609303369470562,0.0,0.216441601662488,0,Budget Shoppers
CUST_00812,52.0,37333.07275638863,West,online,11.606144886764708,9.0,236.57343916176808,27.0,0.0810097841947955,9.299042180438398,19.0,0.2584209259389896,2.0,0.5759618964103611,0,Budget Shoppers
CUST_00813,36.0,58470.40864430353,West,mobile,58.66482527958771,10.0,203.1375413316904,28.0,0.1021376724474633,0.2235724430234946,90.0,0.3574754769728047,0.0,0.3402171987577937,0,Budget Shoppers
CUST_00814,37.0,66310.00857107597,South,online,4.410464023604814,4.0,232.17120657703956,24.0,0.1064348521859202,6.664366593965156,5.0,0.4718193225200801,2.0,0.4039057339320513,0,Budget Shoppers
CUST_00815,,82703.00698214376,East,mobile,49.38082034477759,10.0,521.7792472419565,28.0,0.1134282087635544,1.1796228253806356,20.0,0.1826497857055621,0.0,0.3262478260814806,0,Budget Shoppers
CUST_00816,35.0,69385.96306786996,South,online,3.614539489790848,12.0,215.8950804056282,24.0,0.0452357343815745,9.7351377501568,78.0,0.4262330589090233,1.0,0.6611017464744258,0,Budget Shoppers
CUST_00817,64.0,54668.90893757375,East,mobile,20.728575234403472,13.0,41.03532553869373,26.0,0.051989736905428,9.698003910237496,29.0,0.3575102351561053,0.0,0.3695374369021718,0,Budget Shoppers
CUST_00818,58.0,67162.15178463509,East,mobile,46.34963640901314,8.0,223.54851161155287,34.0,0.3058604016064066,8.433483013378561,3.0,0.1470145852398356,1.0,0.2904363742825913,0,Budget Shoppers
CUST_00819,66.0,64622.978478037934,West,online,6.657513909991887,15.0,61.23264101207456,29.0,0.3230275303650693,9.071260608933445,84.0,0.3572354396027564,1.0,0.1328068454981983,0,Budget Shoppers
CUST_00820,31.0,96390.36145973134,South,mobile,11.774112818583257,11.0,94.38878736593416,24.0,0.226913917280753,7.089324240434274,25.0,0.4622916925073477,1.0,0.4425243236064462,0,Budget Shoppers
CUST_00821,32.0,61644.49675850771,East,online,70.02646013443567,9.0,206.90743732952865,26.0,0.1909952077222443,5.825893663547266,69.0,0.4439444948698014,3.0,0.1882279445234434,0,Budget Shoppers
CUST_00822,48.0,49572.1649018436,Central,online,75.735144183316,8.0,49.51034906038266,33.0,0.0233837315918257,4.921720127759082,55.0,0.2083555004756078,3.0,0.4385674648695671,0,Budget Shoppers
CUST_00823,18.0,67891.39866158026,East,online,1.609172310574749,9.0,8.0,35.0,0.1852028484388396,7.935800192139897,56.0,0.374013915489615,1.0,0.4055846332347761,0,Budget Shoppers
CUST_00824,70.0,62366.67702544771,Central,online,6.441110225010678,6.0,164.62690822256894,32.0,0.1998441592053435,4.593588905286594,29.0,0.2647867562667591,1.0,0.1574115903273036,0,Budget Shoppers
CUST_00825,71.0,,South,online,4.373764323437352,14.0,302.1935947132906,23.0,0.0260889687742602,0.0335049388736736,41.0,0.1886057810278971,0.0,0.0891893813139232,0,Budget Shoppers
CUST_00826,71.0,57655.654644312286,South,store,6.932685687609551,12.0,341.8403338604912,20.0,0.1488804850044195,1.208994494014691,2.0,,1.0,0.411561916874524,0,Budget Shoppers
CUST_00827,20.0,55783.758601067886,South,online,122.94922619917033,10.0,208.52047081789385,33.0,0.2322558850056095,7.821785377598796,6.0,0.2826787646264366,1.0,0.366775382842679,0,Budget Shoppers
CUST_00828,33.0,46034.81895285504,East,online,28.07674829948499,6.0,355.623871805899,32.0,0.0285463175497835,4.379055739008944,100.0,0.1546792377074542,0.0,0.0904892923896802,0,Budget Shoppers
CUST_00829,40.0,80782.83232770539,North,online,22.096307527444683,7.0,223.3985058166452,41.0,0.087462980364454,11.874624299026843,59.0,0.519204840702528,2.0,0.1356004415697481,0,Budget Shoppers
CUST_00830,74.0,40715.04887453609,East,mobile,145.76843769663773,9.0,8.0,36.0,0.1562395722210706,4.24703681525368,65.0,0.4149022799008677,0.0,0.0931267975795024,0,Budget Shoppers
CUST_00831,28.0,68023.60962953985,East,mobile,28.49302694631313,8.0,55.93288244254629,26.0,0.09068928892594,1.301092249271814,31.0,0.2333108391288391,1.0,0.3237582168467887,0,Budget Shoppers
CUST_00832,29.0,54747.14600343793,West,mobile,37.87360851392212,6.0,53.25232560933143,27.0,0.0805207991964191,3.940581093849005,91.0,0.3712873081351654,1.0,0.2874339450103674,0,Budget Shoppers
CUST_00833,27.0,60369.290124229214,West,mobile,14.161744915578645,6.0,32.16077600507165,26.0,0.075201020060979,8.242189568422688,46.0,0.1917093997585374,2.0,0.4912394620050463,0,Budget Shoppers
CUST_00834,49.0,67059.29840300907,East,store,16.85084462955605,13.0,207.8928667316901,29.0,0.1802869607044763,6.339312919095578,60.0,0.1609038201938826,0.0,0.0675334276876332,0,Budget Shoppers
CUST_00835,33.0,29233.363554397973,Central,store,31.58438369088603,6.0,95.44032819999356,24.0,0.0668274013607581,7.323547699070419,46.0,0.3354775028001893,1.0,0.1994190795699308,0,Budget Shoppers
CUST_00836,25.0,62216.539618165225,West,mobile,2.5319132851083443,8.0,235.2551431158168,25.0,0.1630202589744307,1.3348441418421264,19.0,0.2936657793493029,3.0,0.2894220699263594,0,Budget Shoppers
CUST_00837,55.0,108356.84477369057,East,online,10.34448958573632,10.0,119.55705571681722,27.0,0.0627312953473662,9.923777824622778,1.0,0.28864817116328,2.0,0.2103257071223005,0,Budget Shoppers
CUST_00838,29.0,23751.20639066807,North,mobile,7.670815546233086,8.0,116.1011063742566,32.0,0.0666473623851635,10.828646182357884,95.0,0.1426443011927206,0.0,0.4723985482926791,0,Budget Shoppers
CUST_00839,41.0,56732.62479825889,Central,mobile,1.0,7.0,63.0174142133479,28.0,0.1119609733597319,1.7441998455074876,18.0,0.2589959352087431,1.0,0.145072061787451,0,Budget Shoppers
CUST_00840,45.0,82711.26514612403,South,mobile,26.94352531539291,6.0,202.6386285004479,32.0,0.0491224536675856,7.513640001964811,7.0,0.5861154387495683,0.0,0.2449165449515357,0,Budget Shoppers
CUST_00841,70.0,64635.62345497913,East,store,28.81816827859736,14.0,149.3885516312959,24.0,0.1145927145826571,2.757181026544889,32.0,0.2317114931303288,1.0,0.3073548130611435,0,Budget Shoppers
CUST_00842,25.0,585082.1835724219,East,mobile,16.954337974525913,7.0,53.77139180506236,25.0,0.2237412441608841,2.1872793749281705,99.0,0.2855993702530277,1.0,0.2210031005323052,0,Budget Shoppers
CUST_00843,45.0,12000.0,Central,store,10.953917447283978,15.0,656.1484220767469,29.0,0.1395717323412031,2.454816628796358,96.0,0.1734900241639307,2.0,0.3204893803095508,0,Budget Shoppers
CUST_00844,53.0,71161.4862418589,West,online,36.95037050134721,14.0,80.77741196253159,29.0,0.0805361470231313,6.255841050242081,59.0,0.3610999076380771,2.0,0.3554700463801615,0,Budget Shoppers
CUST_00845,43.0,41242.85946286083,West,online,5.062113580277352,12.0,49.48587694707518,32.0,0.0687321904238715,10.630802245913006,65.0,0.2293604084899943,0.0,0.0652070436033985,0,Budget Shoppers
CUST_00846,25.0,64817.30026082922,West,online,25.5880792634314,10.0,151.33157381699962,27.0,0.0950321148084757,9.823252010515583,97.0,0.2397184661824221,1.0,0.4048100109500517,0,Budget Shoppers
CUST_00847,67.0,57352.4359199912,South,store,51.14679018864642,9.0,32.768725804882806,33.0,0.2151026653985072,1.720600980475691,12.0,0.2721380808295487,3.0,0.1683222346062153,0,Budget Shoppers
CUST_00848,45.0,108123.32664155592,Central,store,6.281910935014947,6.0,230.8478508215169,17.0,0.0491314160690431,6.119037796661922,45.0,0.1480008498983376,0.0,0.1508965178364134,0,Budget Shoppers
CUST_00849,45.0,70027.29712284927,Central,mobile,48.97963904186576,9.0,148.27424446648,25.0,0.1430378894162479,1.8106156254338872,24.0,0.4369059204554588,1.0,0.0496716740778783,0,Budget Shoppers
CUST_00850,54.0,55522.27575621871,West,mobile,50.06513057436801,9.0,265.29407787881973,19.0,0.1334457176668298,5.256581918926847,54.0,0.1779917249654136,1.0,0.0630921092160883,0,Budget Shoppers
CUST_00851,58.0,24786.7592964218,West,mobile,2.1629080537812118,10.0,51.8781499296229,23.0,0.2342083989965207,6.750310282086049,4.0,0.5808297464725478,1.0,0.4461055367374213,0,Budget Shoppers
CUST_00852,53.0,60665.23184069773,North,store,1.0,8.0,250.51880466975527,24.0,0.1019985592083072,9.73894825742382,79.0,0.2829354053757184,0.0,0.5276227814369351,0,Budget Shoppers
CUST_00853,44.0,76111.0353236301,North,store,127.65121029058892,7.0,90.35145630036358,30.0,0.266834496480797,10.335650399137664,96.0,0.2048792330155381,2.0,0.2555379257052752,0,Budget Shoppers
CUST_00854,71.0,56227.85837997709,East,mobile,7.521706447786213,9.0,8.0,29.0,0.0781024718303767,0.3323992210067095,24.0,0.2811525194636411,4.0,0.1235109225250127,0,Budget Shoppers
